target,lat_deg,lon_deg,on_land,priority,captured_step,captured_by,window_open,window_close
1565,57.9805,127.879,1,0.000384615,163,187,151,179
1566,-17.2753,-49.3314,1,0.000384615,-1,-1,73,92
1567,54.7585,86.9068,1,0.000384615,86,126,72,101
1568,-12.8376,-46.7161,1,0.000384615,129,49,117,132
1569,46.0693,128.583,1,0.000384615,63,31,58,84
1570,28.3295,2.27031,1,0.000384615,-1,-1,71,83
1571,37.3918,97.9147,1,0.000384615,133,22,128,150
1572,15.0199,3.06517,1,0.000384615,146,81,130,156
1573,28.8537,8.51172,1,0.000384615,149,97,136,162
1574,40.594,-101.037,1,0.000384615,-1,-1,90,106
1575,-5.87395,-41.1155,1,0.000384615,-1,-1,35,49
1576,42.4169,97.4155,1,0.000384615,157,31,154,165
1577,71.5708,176.536,1,0.000384615,30,4,21,36
1578,-86.2706,-38.0613,1,0.000384615,-1,-1,83,99
1579,10.58,-70.3778,1,0.000384615,115,39,98,118
1580,51.4664,-122.915,1,0.000384615,-1,-1,163,178
1581,43.4684,-116.627,1,0.000384615,-1,-1,114,138
1582,48.0746,138.46,1,0.000384615,48,145,47,72
1583,-32.1015,-57.0451,1,0.000384615,90,17,87,114
1584,48.1014,-3.84467,1,0.000384615,159,116,151,172
1585,30.3899,-103.645,1,0.000384615,68,102,54,76
1586,36.8518,93.1469,1,0.000384615,-1,-1,135,158
1587,5.89555,102.656,1,0.000384615,90,127,89,112
1588,2.4256,24.9491,1,0.000384615,49,74,47,66
1589,32.7155,49.1499,1,0.000384615,28,161,19,40
1590,15.5181,101.407,1,0.000384615,-1,-1,95,105
1591,19.7699,44.9589,1,0.000384615,-1,-1,53,64
1592,37.2933,109.439,1,0.000384615,118,19,113,134
1593,22.0155,43.7843,1,0.000384615,152,199,150,162
1594,43.4112,-68.4619,1,0.000384615,84,124,80,103
1595,53.7379,76.8581,1,0.000384615,37,189,32,59
1596,54.9872,121.702,1,0.000384615,-1,-1,45,61
1597,14.2157,103.363,1,0.000384615,133,135,119,138
1598,3.65546,-61.716,1,0.000384615,35,128,24,35
1599,62.0011,32.7398,1,0.000384615,-1,-1,93,117
1600,-6.64941,31.9801,1,0.000384615,160,97,138,166
1601,14.1751,34.0035,1,0.000384615,67,96,55,72
1602,61.1806,82.0556,1,0.000384615,47,191,40,58
1603,-24.8675,143.706,1,0.000384615,149,67,135,162
1604,-3.31149,126.632,1,0.000384615,119,149,116,145
1605,56.6505,123.853,1,0.000384615,-1,-1,151,179
1606,-16.2742,-49.6403,1,0.000384615,-1,-1,73,92
1607,57.1722,83.8335,1,0.000384615,79,8,72,101
1608,-12.7612,-45.4796,1,0.000384615,-1,-1,117,132
1609,47.5888,128.956,1,0.000384615,-1,-1,58,84
1610,26.9174,1.20743,1,0.000384615,73,154,71,83
1611,35.8316,97.6962,1,0.000384615,-1,-1,128,150
1612,14.7832,3.11549,1,0.000384615,146,81,130,156
1613,29.372,8.45232,1,0.000384615,139,98,136,162
1614,41.3164,-101.886,1,0.000384615,-1,-1,90,106
1615,-7.92474,-41.8191,1,0.000384615,-1,-1,35,49
1616,39.4157,99.2569,1,0.000384615,-1,-1,154,165
1617,71.7011,178.296,1,0.000384615,31,4,21,36
1618,-86.7419,-30.5042,1,0.000384615,94,179,83,99
1619,10.5986,-70.4932,1,0.000384615,115,39,98,118
1620,52.7574,-119.458,1,0.000384615,169,86,163,178
1621,42.9458,-117.94,1,0.000384615,120,107,114,138
1622,45.0249,137.49,1,0.000384615,-1,-1,47,72
1623,-31.1184,-58.3337,1,0.000384615,88,33,87,114
1624,47.0666,0.0398254,1,0.000384615,-1,-1,151,172
1625,28.9932,-101.992,1,0.000384615,58,103,54,76
1626,37.9887,94.8831,1,0.000384615,144,159,135,158
1627,5.41975,101.884,1,0.000384615,100,126,89,112
1628,2.78899,24.6862,1,0.000384615,-1,-1,47,66
1629,33.1791,47.572,1,0.000384615,37,160,19,40
1630,15.5989,104.14,1,0.000384615,-1,-1,95,105
1631,19.5232,45.5096,1,0.000384615,-1,-1,53,64
1632,35.869,109.172,1,0.000384615,127,151,113,134
1633,23.9206,45.19,1,0.000384615,150,107,150,162
1634,43.1927,-66.8238,1,0.000384615,82,55,80,103
1635,53.3434,76.8385,1,0.000384615,32,134,32,59
1636,54.8693,118.515,1,0.000384615,61,20,45,61
1637,12.2244,108.102,1,0.000384615,-1,-1,119,138
1638,4.0844,-62.4726,1,0.000384615,35,128,24,35
1639,63.3837,32.9063,1,0.000384615,-1,-1,93,117
1640,-7.66386,32.4514,1,0.000384615,154,198,138,166
1641,14.295,35.7175,1,0.000384615,-1,-1,55,72
1642,61.6213,83.8124,1,0.000384615,47,191,40,58
1643,-24.235,143.384,1,0.000384615,-1,-1,135,162
1644,-3.69386,125.667,1,0.000384615,128,148,116,145
1645,57.4864,126.639,1,0.000384615,172,186,151,179
1646,-15.8131,-50.1601,1,0.000384615,-1,-1,73,92
1647,56.1497,87.5973,1,0.000384615,76,127,72,101
1648,-12.5352,-46.2981,1,0.000384615,127,157,117,132
1649,45.3839,128.894,1,0.000384615,-1,-1,58,84
1650,26.7809,2.03613,1,0.000384615,-1,-1,71,83
1651,36.1978,96.1861,1,0.000384615,-1,-1,128,150
1652,15.5154,2.48148,1,0.000384615,141,177,130,156
1653,29.5491,8.73708,1,0.000384615,139,98,136,162
1654,40.9517,-103.499,1,0.000384615,-1,-1,90,106
1655,-7.35174,-42.746,1,0.000384615,-1,-1,35,49
1656,40.4281,99.015,1,0.000384615,159,169,154,165
1657,72.9156,179.906,1,0.000384615,-1,-1,21,36
1658,-85.1513,-15.6913,1,0.000384615,-1,-1,83,99
1659,11.0619,-70.6895,1,0.000384615,115,39,98,118
1660,53.21,-123.236,1,0.000384615,170,68,163,178
1661,42.9569,-118.108,1,0.000384615,120,107,114,138
1662,46.9337,137.607,1,0.000384615,47,145,47,72
1663,-32.1469,-57.054,1,0.000384615,90,17,87,114
1664,47.4613,-4.53192,1,0.000384615,159,116,151,172
1665,31.5599,-103.64,1,0.000384615,69,102,54,76
1666,39.4999,94.7919,1,0.000384615,143,21,135,158
1667,5.76327,100.944,1,0.000384615,99,126,89,112
1668,3.12576,23.531,1,0.000384615,48,74,47,66
1669,33.2853,49.6944,1,0.000384615,-1,-1,19,40
1670,15.8561,100.021,1,0.000384615,102,138,95,105
1671,19.1337,44.4621,1,0.000384615,55,186,53,64
1672,36.9662,110.532,1,0.000384615,117,152,113,134
1673,25.9336,44.8805,1,0.000384615,-1,-1,150,162
1674,43.076,-71.041,1,0.000384615,91,91,80,103
1675,53.3917,79.902,1,0.000384615,36,192,32,59
1676,55.7682,118.631,1,0.000384615,57,32,45,61
1677,12.4963,107.22,1,0.000384615,121,34,119,138
1678,4.77291,-63.0256,1,0.000384615,27,27,24,35
1679,62.0675,31.8275,1,0.000384615,-1,-1,93,117
1680,-6.97529,32.1962,1,0.000384615,160,97,138,166
1681,14.5077,33.5259,1,0.000384615,-1,-1,55,72
1682,61.9603,83.7993,1,0.000384615,48,191,40,58
1683,-27.7377,141.659,1,0.000384615,-1,-1,135,162
1684,-3.66471,126.844,1,0.000384615,119,149,116,145
1685,58.3245,124.487,1,0.000384615,-1,-1,151,179
1686,-15.7725,-49.0919,1,0.000384615,-1,-1,73,92
1687,57.22,86.2454,1,0.000384615,86,197,72,101
1688,-13.8189,-46.7133,1,0.000384615,-1,-1,117,132
1689,46.2595,129.976,1,0.000384615,-1,-1,58,84
1690,27.7032,1.51184,1,0.000384615,80,70,71,83
1691,35.6046,96.5366,1,0.000384615,141,21,128,150
1692,13.532,1.71933,1,0.000384615,156,80,130,156
1693,29.9814,9.16127,1,0.000384615,-1,-1,136,162
1694,41.1975,-100.606,1,0.000384615,-1,-1,90,106
1695,-6.99277,-42.5903,1,0.000384615,-1,-1,35,49
1696,42.2248,97.8293,1,0.000384615,157,31,154,165
1697,71.29,-177.268,1,0.000384615,21,5,21,36
1698,-85.8471,-51.7879,1,0.000384615,83,35,83,99
1699,10.3572,-72.0089,1,0.000384615,-1,-1,98,118
1700,49.6101,-123.341,1,0.000384615,-1,-1,163,178
1701,41.5075,-117.778,1,0.000384615,128,106,114,138
1702,46.7434,137.567,1,0.000384615,-1,-1,47,72
1703,-30.2478,-56.4961,1,0.000384615,-1,-1,87,114
1704,48.3981,-1.06078,1,0.000384615,-1,-1,151,172
1705,29.2865,-102.887,1,0.000384615,73,92,54,76
1706,39.0625,91.8609,1,0.000384615,-1,-1,135,158
1707,5.7064,102.267,1,0.000384615,90,127,89,112
1708,2.07257,25.2654,1,0.000384615,49,74,47,66
1709,32.9847,48.3392,1,0.000384615,38,160,19,40
1710,15.2837,102.222,1,0.000384615,-1,-1,95,105
1711,20.4205,45.3907,1,0.000384615,-1,-1,53,64
1712,37.5765,108.78,1,0.000384615,118,19,113,134
1713,25.6156,45.3464,1,0.000384615,-1,-1,150,162
1714,43.2777,-68.3942,1,0.000384615,84,124,80,103
1715,51.7527,78.3356,1,0.000384615,42,133,32,59
1716,53.9008,117.752,1,0.000384615,-1,-1,45,61
1717,14.3351,106.962,1,0.000384615,122,34,119,138
1718,4.81787,-63.7551,1,0.000384615,26,129,24,35
1719,60.7881,32.1309,1,0.000384615,-1,-1,93,117
1720,-8.36702,31.6161,1,0.000384615,143,199,138,166
1721,15.5015,34.9405,1,0.000384615,57,97,55,72
1722,62.0547,83.5483,1,0.000384615,48,191,40,58
1723,-25.5432,143.868,1,0.000384615,-1,-1,135,162
1724,-3.73389,127.409,1,0.000384615,138,147,116,145
1725,58.3297,125.469,1,0.000384615,162,187,151,179
1726,-16.311,-49.8527,1,0.000384615,-1,-1,73,92
1727,55.4351,85.5233,1,0.000384615,75,198,72,101
1728,-12.2118,-46.9892,1,0.000384615,128,49,117,132
1729,47.5993,127.354,1,0.000384615,-1,-1,58,84
1730,26.7832,4.26488,1,0.000384615,74,154,71,83
1731,36.6293,97.8282,1,0.000384615,142,21,128,150
1732,15.8324,3.32927,1,0.000384615,132,178,130,156
1733,27.9349,7.3712,1,0.000384615,148,168,136,162
1734,40.4865,-102.689,1,0.000384615,-1,-1,90,106
1735,-5.67011,-42.1405,1,0.000384615,-1,-1,35,49
1736,40.4546,97.2528,1,0.000384615,-1,-1,154,165
1737,71.6253,177.694,1,0.000384615,30,4,21,36
1738,-85.7775,-32.5145,1,0.000384615,95,179,83,99
1739,11.5673,-68.6406,1,0.000384615,-1,-1,98,118
1740,51.226,-121.171,1,0.000384615,163,43,163,178
1741,41.6491,-119.747,1,0.000384615,-1,-1,114,138
1742,46.1286,138.543,1,0.000384615,65,15,47,72
1743,-31.4564,-57.234,1,0.000384615,101,159,87,114
1744,47.4097,-2.73611,1,0.000384615,160,116,151,172
1745,32.0896,-104.62,1,0.000384615,-1,-1,54,76
1746,40.4528,95.6714,1,0.000384615,138,161,135,158
1747,5.22029,101.197,1,0.000384615,95,25,89,112
1748,2.18025,25.3931,1,0.000384615,-1,-1,47,66
1749,34.1677,47.1581,1,0.000384615,-1,-1,19,40
1750,15.9822,101.008,1,0.000384615,97,126,95,105
1751,19.6236,44.346,1,0.000384615,55,186,53,64
1752,36.693,109.643,1,0.000384615,118,152,113,134
1753,25.157,42.8606,1,0.000384615,151,118,150,162
1754,45.3183,-68.4664,1,0.000384615,85,124,80,103
1755,53.1388,78.199,1,0.000384615,32,134,32,59
1756,55.7818,119.502,1,0.000384615,57,32,45,61
1757,15.2923,107.056,1,0.000384615,-1,-1,119,138
1758,3.78476,-61.9267,1,0.000384615,35,128,24,35
1759,61.4936,32.587,1,0.000384615,-1,-1,93,117
1760,-8.21699,31.6292,1,0.000384615,143,199,138,166
1761,14.644,34.2663,1,0.000384615,67,96,55,72
1762,62.8391,83.6111,1,0.000384615,-1,-1,40,58
1763,-24.6433,142.813,1,0.000384615,-1,-1,135,162
1764,-4.47972,126.135,1,0.000384615,134,43,116,145
1765,58.0451,125.915,1,0.000384615,172,186,151,179
1766,-16.6809,-49.1283,1,0.000384615,-1,-1,73,92
1767,55.4772,88.2909,1,0.000384615,76,127,72,101
1768,-11.9528,-47.4597,1,0.000384615,126,157,117,132
1769,45.2529,126.515,1,0.000384615,63,169,58,84
1770,26.2017,-0.583328,1,0.000384615,-1,-1,71,83
1771,35.8498,97.1479,1,0.000384615,141,21,128,150
1772,14.3178,2.13322,1,0.000384615,140,177,130,156
1773,28.8714,8.24306,1,0.000384615,149,97,136,162
1774,41.7034,-102.879,1,0.000384615,-1,-1,90,106
1775,-7.52598,-41.6787,1,0.000384615,-1,-1,35,49
1776,40.6152,97.093,1,0.000384615,-1,-1,154,165
1777,71.9689,-178.828,1,0.000384615,27,194,21,36
1778,-85.1682,-31.9955,1,0.000384615,-1,-1,83,99
1779,10.8748,-69.8272,1,0.000384615,115,39,98,118
1780,51.9819,-121.698,1,0.000384615,163,43,163,178
1781,42.0688,-118.617,1,0.000384615,-1,-1,114,138
1782,47.3404,139.451,1,0.000384615,48,145,47,72
1783,-30.8366,-57.8686,1,0.000384615,88,33,87,114
1784,47.56,-2.94705,1,0.000384615,160,116,151,172
1785,31.0763,-102.381,1,0.000384615,59,103,54,76
1786,37.9284,93.7415,1,0.000384615,151,20,135,158
1787,5.67544,101.805,1,0.000384615,100,126,89,112
1788,3.62028,24.8988,1,0.000384615,-1,-1,47,66
1789,32.4437,48.9803,1,0.000384615,-1,-1,19,40
1790,16.009,102.44,1,0.000384615,-1,-1,95,105
1791,19.3542,45.1489,1,0.000384615,-1,-1,53,64
1792,36.4954,108.62,1,0.000384615,127,151,113,134
1793,24.6477,44.056,1,0.000384615,153,199,150,162
1794,43.5215,-71.4784,1,0.000384615,100,53,80,103
1795,52.0894,74.8044,1,0.000384615,47,107,32,59
1796,55.8446,120.829,1,0.000384615,-1,-1,45,61
1797,11.2042,105.42,1,0.000384615,124,136,119,138
1798,4.03842,-64.3049,1,0.000384615,25,129,24,35
1799,62.3134,33.5606,1,0.000384615,-1,-1,93,117
1800,-6.98354,30.3599,1,0.000384615,163,197,138,166
1801,14.9884,35.6281,1,0.000384615,-1,-1,55,72
1802,62.1637,81.3429,1,0.000384615,57,190,40,58
1803,-24.8629,143.378,1,0.000384615,149,67,135,162
1804,-2.46784,127.196,1,0.000384615,125,44,116,145
1805,57.5863,124.51,1,0.000384615,-1,-1,151,179
1806,-18.3482,-50.3428,1,0.000384615,-1,-1,73,92
1807,56.3622,83.8637,1,0.000384615,79,8,72,101
1808,-11.2719,-46.1623,1,0.000384615,117,158,117,132
1809,46.0409,128.388,1,0.000384615,63,31,58,84
1810,28.875,1.53035,1,0.000384615,-1,-1,71,83
1811,36.6247,95.8807,1,0.000384615,132,22,128,150
1812,14.4176,2.23322,1,0.000384615,140,177,130,156
1813,28.5524,9.36452,1,0.000384615,159,167,136,162
1814,43.2142,-103.783,1,0.000384615,98,40,90,106
1815,-6.0766,-42.9581,1,0.000384615,-1,-1,35,49
1816,41.9671,98.66,1,0.000384615,-1,-1,154,165
1817,71.7276,174.872,1,0.000384615,-1,-1,21,36
1818,-84.4095,-21.4225,1,0.000384615,86,170,83,99
1819,10.9394,-70.1764,1,0.000384615,115,39,98,118
1820,51.1674,-122.213,1,0.000384615,163,43,163,178
1821,42.7733,-119.711,1,0.000384615,138,105,114,138
1822,46.5521,136.81,1,0.000384615,58,144,47,72
1823,-31.9267,-57.4824,1,0.000384615,90,17,87,114
1824,47.1072,-0.455444,1,0.000384615,-1,-1,151,172
1825,30.5333,-103.069,1,0.000384615,74,92,54,76
1826,38.1337,93.4715,1,0.000384615,152,20,135,158
1827,7.13181,101.552,1,0.000384615,89,127,89,112
1828,1.38441,25.0553,1,0.000384615,-1,-1,47,66
1829,32.8728,46.5559,1,0.000384615,-1,-1,19,40
1830,16.8505,102.313,1,0.000384615,99,25,95,105
1831,19.6236,43.7904,1,0.000384615,-1,-1,53,64
1832,37.1751,110.492,1,0.000384615,117,152,113,134
1833,24.3738,47.3036,1,0.000384615,-1,-1,150,162
1834,43.2066,-70.5748,1,0.000384615,91,91,80,103
1835,53.6979,78.577,1,0.000384615,35,192,32,59
1836,55.592,119.634,1,0.000384615,47,33,45,61
1837,11.5814,106.714,1,0.000384615,-1,-1,119,138
1838,3.91904,-62.3672,1,0.000384615,35,128,24,35
1839,62.9745,32.5433,1,0.000384615,-1,-1,93,117
1840,-7.58552,32.9688,1,0.000384615,154,198,138,166
1841,14.9765,33.1837,1,0.000384615,-1,-1,55,72
1842,61.4571,80.1115,1,0.000384615,44,107,40,58
1843,-25.1997,143.272,1,0.000384615,149,67,135,162
1844,-1.6647,126.662,1,0.000384615,118,149,116,145
1845,57.9383,128.479,1,0.000384615,163,187,151,179
1846,-15.7381,-50.0781,1,0.000384615,-1,-1,73,92
1847,55.6156,86.4728,1,0.000384615,76,198,72,101
1848,-11.2932,-46.886,1,0.000384615,-1,-1,117,132
1849,46.6676,125.744,1,0.000384615,73,30,58,84
1850,29.1281,1.31316,1,0.000384615,-1,-1,71,83
1851,34.2925,97.1759,1,0.000384615,145,159,128,150
1852,15.8263,5.03395,1,0.000384615,136,82,130,156
1853,28.2184,8.75301,1,0.000384615,-1,-1,136,162
1854,41.6903,-101.144,1,0.000384615,-1,-1,90,106
1855,-6.14157,-42.4108,1,0.000384615,-1,-1,35,49
1856,41.7059,97.0991,1,0.000384615,-1,-1,154,165
1857,71.7322,179.224,1,0.000384615,27,194,21,36
1858,-84.9392,-21.1604,1,0.000384615,-1,-1,83,99
1859,11.3643,-69.1342,1,0.000384615,114,39,98,118
1860,50.654,-120.904,1,0.000384615,172,55,163,178
1861,41.7582,-116.337,1,0.000384615,119,107,114,138
1862,46.949,137.994,1,0.000384615,47,145,47,72
1863,-32.2988,-57.3347,1,0.000384615,90,17,87,114
1864,48.1552,-2.30309,1,0.000384615,160,116,151,172
1865,30.3753,-104.617,1,0.000384615,-1,-1,54,76
1866,37.9584,94.049,1,0.000384615,151,20,135,158
1867,4.6838,102.669,1,0.000384615,-1,-1,89,112
1868,0.990381,25.0493,1,0.000384615,-1,-1,47,66
1869,33.5506,47.4968,1,0.000384615,37,160,19,40
1870,14.5533,100.886,1,0.000384615,-1,-1,95,105
1871,19.8212,43.3273,1,0.000384615,-1,-1,53,64
1872,37.8466,111.082,1,0.000384615,128,34,113,134
1873,23.4661,45.4486,1,0.000384615,150,107,150,162
1874,44.3571,-72.1052,1,0.000384615,81,92,80,103
1875,53.5762,78.1403,1,0.000384615,37,108,32,59
1876,54.8063,121.432,1,0.000384615,-1,-1,45,61
1877,13.0177,104.649,1,0.000384615,-1,-1,119,138
1878,5.36951,-63.7997,1,0.000384615,26,129,24,35
1879,61.2458,29.5497,1,0.000384615,-1,-1,93,117
1880,-9.55288,34.1244,1,0.000384615,-1,-1,138,166
1881,14.3136,35.2802,1,0.000384615,-1,-1,55,72
1882,61.6512,78.379,1,0.000384615,44,107,40,58
1883,-26.4266,141.779,1,0.000384615,-1,-1,135,162
1884,-2.91603,127.704,1,0.000384615,124,44,116,145
1885,57.952,124.334,1,0.000384615,-1,-1,151,179
1886,-16.8188,-51.4977,1,0.000384615,-1,-1,73,92
1887,55.3293,86.8183,1,0.000384615,76,198,72,101
1888,-11.0817,-46.7285,1,0.000384615,-1,-1,117,132
1889,44.5867,130.228,1,0.000384615,-1,-1,58,84
1890,25.7328,0.0150146,1,0.000384615,-1,-1,71,83
1891,36.0637,95.1699,1,0.000384615,-1,-1,128,150
1892,14.305,2.21381,1,0.000384615,140,177,130,156
1893,28.6641,7.59697,1,0.000384615,139,169,136,162
1894,41.1017,-103.676,1,0.000384615,-1,-1,90,106
1895,-4.75531,-43.2171,1,0.000384615,-1,-1,35,49
1896,44.2128,98.865,1,0.000384615,154,20,154,165
1897,70.9329,179.672,1,0.000384615,31,4,21,36
1898,-86.2434,-40.8831,1,0.000384615,85,145,83,99
1899,10.882,-71.0018,1,0.000384615,-1,-1,98,118
1900,51.8094,-121.63,1,0.000384615,163,43,163,178
1901,41.4661,-118.62,1,0.000384615,128,106,114,138
1902,47.1655,136.586,1,0.000384615,57,144,47,72
1903,-32.7241,-55.7169,1,0.000384615,105,160,87,114
1904,48.0184,-2.86865,1,0.000384615,160,116,151,172
1905,29.5881,-103.057,1,0.000384615,73,92,54,76
1906,37.8808,94.9602,1,0.000384615,144,159,135,158
1907,7.69259,100.379,1,0.000384615,-1,-1,89,112
1908,1.408,24.2289,1,0.000384615,51,176,47,66
1909,33.5667,47.3804,1,0.000384615,-1,-1,19,40
1910,15.8311,102.186,1,0.000384615,-1,-1,95,105
1911,20.6445,44.1044,1,0.000384615,56,186,53,64
1912,36.5822,110.562,1,0.000384615,117,152,113,134
1913,23.4536,46.7033,1,0.000384615,-1,-1,150,162
1914,45.7738,-71.0187,1,0.000384615,82,92,80,103
1915,51.7932,77.3936,1,0.000384615,44,191,32,59
1916,55.6566,117.678,1,0.000384615,-1,-1,45,61
1917,12.2971,106.683,1,0.000384615,121,34,119,138
1918,3.7046,-62.7747,1,0.000384615,-1,-1,24,35
1919,63.677,31.8822,1,0.000384615,-1,-1,93,117
1920,-8.83664,33.0762,1,0.000384615,144,199,138,166
1921,14.6902,36.6756,1,0.000384615,58,97,55,72
1922,62.2756,80.1483,1,0.000384615,-1,-1,40,58
1923,-25.3956,144.408,1,0.000384615,139,68,135,162
1924,-1.00023,126.055,1,0.000384615,145,42,116,145
1925,57.838,123.155,1,0.000384615,-1,-1,151,179
1926,-16.5976,-49.4422,1,0.000384615,-1,-1,73,92
1927,54.8709,85.2296,1,0.000384615,75,198,72,101
1928,-13.2937,-46.7967,1,0.000384615,129,49,117,132
1929,45.1105,128.969,1,0.000384615,64,169,58,84
1930,27.4575,0.204956,1,0.000384615,79,70,71,83
1931,36.0232,95.9355,1,0.000384615,-1,-1,128,150
1932,15.139,4.54893,1,0.000384615,136,82,130,156
1933,28.5631,11.6346,1,0.000384615,-1,-1,136,162
1934,41.716,-101.304,1,0.000384615,-1,-1,90,106
1935,-6.93596,-41.526,1,0.000384615,-1,-1,35,49
1936,39.7286,96.0691,1,0.000384615,-1,-1,154,165
1937,69.4832,-179.932,1,0.000384615,-1,-1,21,36
1938,-85.8444,-31.0861,1,0.000384615,95,179,83,99
1939,10.8061,-70.3472,1,0.000384615,115,39,98,118
1940,52.712,-121.153,1,0.000384615,171,55,163,178
1941,42.5159,-117.383,1,0.000384615,120,107,114,138
1942,46.3799,136.395,1,0.000384615,58,144,47,72
1943,-31.2545,-56.5542,1,0.000384615,101,159,87,114
1944,47.8516,-1.27386,1,0.000384615,170,115,151,172
1945,30.1976,-104.388,1,0.000384615,68,102,54,76
1946,38.0419,93.881,1,0.000384615,-1,-1,135,158
1947,6.6626,100.712,1,0.000384615,-1,-1,89,112
1948,0.973324,25.1457,1,0.000384615,-1,-1,47,66
1949,32.7132,50.0249,1,0.000384615,28,161,19,40
1950,16.1356,102.264,1,0.000384615,-1,-1,95,105
1951,19.8314,44.4036,1,0.000384615,-1,-1,53,64
1952,37.5717,108.909,1,0.000384615,118,19,113,134
1953,23.6599,45.9138,1,0.000384615,150,107,150,162
1954,43.6627,-69.5575,1,0.000384615,101,53,80,103
1955,53.8612,76.5947,1,0.000384615,37,189,32,59
1956,55.9532,117.702,1,0.000384615,-1,-1,45,61
1957,13.082,106.621,1,0.000384615,131,33,119,138
1958,4.06949,-64.354,1,0.000384615,25,129,24,35
1959,64.6256,30.1353,1,0.000384615,-1,-1,93,117
1960,-9.29659,32.5506,1,0.000384615,144,199,138,166
1961,14.0247,34.1262,1,0.000384615,-1,-1,55,72
1962,61.6433,80.976,1,0.000384615,57,190,40,58
1963,-26.1278,143.681,1,0.000384615,-1,-1,135,162
1964,-2.52886,125.742,1,0.000384615,-1,-1,116,145
1965,58.7247,126.053,1,0.000384615,162,187,151,179
1966,-16.0796,-51.1742,1,0.000384615,-1,-1,73,92
1967,55.7951,89.8114,1,0.000384615,76,127,72,101
1968,-11.7262,-47.3338,1,0.000384615,126,157,117,132
1969,46.1032,129.291,1,0.000384615,-1,-1,58,84
1970,27.0048,3.77234,1,0.000384615,74,154,71,83
1971,34.9043,95.0095,1,0.000384615,-1,-1,128,150
1972,16.2889,4.67802,1,0.000384615,-1,-1,130,156
1973,27.6581,8.77237,1,0.000384615,-1,-1,136,162
1974,38.788,-102.625,1,0.000384615,-1,-1,90,106
1975,-7.76671,-42.5283,1,0.000384615,-1,-1,35,49
1976,40.5863,100.771,1,0.000384615,160,169,154,165
1977,71.953,-175.987,1,0.000384615,28,194,21,36
1978,-85.9898,-14.6009,1,0.000384615,85,170,83,99
1979,10.8126,-70.0063,1,0.000384615,115,39,98,118
1980,51.7578,-123.597,1,0.000384615,169,68,163,178
1981,42.0494,-117.749,1,0.000384615,129,106,114,138
1982,48.7173,139.149,1,0.000384615,66,143,47,72
1983,-31.3899,-58.8228,1,0.000384615,110,158,87,114
1984,48.336,-3.50214,1,0.000384615,158,130,151,172
1985,30.6679,-102.08,1,0.000384615,59,103,54,76
1986,39.1828,94.4473,1,0.000384615,154,158,135,158
1987,6.10229,102.399,1,0.000384615,90,127,89,112
1988,1.37177,25.6057,1,0.000384615,-1,-1,47,66
1989,33.2527,47.5414,1,0.000384615,37,160,19,40
1990,16.4909,100.789,1,0.000384615,98,25,95,105
1991,21.3172,44.4419,1,0.000384615,-1,-1,53,64
1992,36.5181,110.483,1,0.000384615,117,152,113,134
1993,24.5727,45.2211,1,0.000384615,-1,-1,150,162
1994,44.3326,-71.4092,1,0.000384615,-1,-1,80,103
1995,53.0256,77.1154,1,0.000384615,32,134,32,59
1996,54.3212,120.885,1,0.000384615,56,32,45,61
1997,12.7109,106.201,1,0.000384615,-1,-1,119,138
1998,3.88926,-62.3447,1,0.000384615,35,128,24,35
1999,62.028,37.1213,1,0.000384615,-1,-1,93,117
2000,33.9007,85.0037,1,3.84615e-05,169,28,0,180
2001,-16.3642,-60.2069,1,3.84615e-05,162,149,0,180
2002,-49.5235,-72.8763,1,3.84615e-05,80,162,0,180
2003,31.5748,35.0688,1,3.84615e-05,179,115,0,180
2004,18.9789,12.044,1,3.84615e-05,107,85,0,180
2005,69.5803,-27.6766,1,3.84615e-05,23,37,0,180
2006,-16.902,39.7215,1,3.84615e-05,155,8,0,180
2007,45.4388,10.7593,1,3.84615e-05,178,154,0,180
2008,-2.74588,-54.8184,1,3.84615e-05,62,35,0,180
2009,29.23,112.967,1,3.84615e-05,-1,-1,0,180
2010,2.1657,39.6318,1,3.84615e-05,130,90,0,180
2011,-72.6079,155.639,1,3.84615e-05,22,32,0,180
2012,-11.2865,34.0968,1,3.84615e-05,34,76,0,180
2013,34.1715,52.3179,1,3.84615e-05,82,115,0,180
2014,12.6547,25.9435,1,3.84615e-05,146,98,0,180
