target,lat_deg,lon_deg,on_land,priority,captured_step,captured_by
2425,16.2691,25.9408,1,3.84615e-05,10,81
2426,-3.50099,12.6755,1,3.84615e-05,-1,-1
2427,53.1734,-128.175,1,3.84615e-05,88,9
2428,71.7566,-123.227,1,3.84615e-05,-1,-1
2429,-10.6894,-72.2583,1,3.84615e-05,46,68
2430,22.3317,23.2735,1,3.84615e-05,19,49
2431,-4.50121,103.163,1,3.84615e-05,55,14
2432,32.9028,-99.2406,1,3.84615e-05,174,53
2433,22.8309,-7.35205,1,3.84615e-05,163,44
2434,25.5307,81.9706,1,3.84615e-05,69,60
2435,74.9867,-34.8412,1,3.84615e-05,-1,-1
2436,67.0951,-177.632,1,3.84615e-05,-1,-1
2437,52.398,79.6608,1,3.84615e-05,-1,-1
2438,15.0244,8.99176,1,3.84615e-05,46,87
2439,68.3954,123.488,1,3.84615e-05,105,6
2440,4.49806,115.789,1,3.84615e-05,30,17
2441,47.7352,-112.917,1,3.84615e-05,160,42
2442,-24.1871,-47.1807,1,3.84615e-05,138,26
2443,39.2745,111.82,1,3.84615e-05,1,90
2444,38.9284,89.1053,1,3.84615e-05,27,64
2445,16.1309,22.1567,1,3.84615e-05,19,80
2446,40.3546,34.6562,1,3.84615e-05,72,56
2447,2.15282,29.4411,1,3.84615e-05,118,96
2448,-0.0771484,-57.6775,1,3.84615e-05,160,23
2449,57.5801,-71.3366,1,3.84615e-05,163,21
2450,-30.7232,146.583,1,3.84615e-05,112,78
2451,-19.2921,145.708,1,3.84615e-05,100,79
2452,33.3178,74.4289,1,3.84615e-05,95,67
2453,44.4393,-86.3358,1,3.84615e-05,168,54
2454,25.2444,114.172,1,3.84615e-05,143,16
2455,-17.2743,27.1097,1,3.84615e-05,-1,-1
2456,3.8038,-64.8929,1,3.84615e-05,168,22
2457,1.46155,117.037,1,3.84615e-05,50,15
2458,80.9296,-80.8843,1,3.84615e-05,52,22
2459,34.6069,92.6013,1,3.84615e-05,26,97
2460,38.1551,-116.52,1,3.84615e-05,138,44
2461,65.4566,-166.31,1,3.84615e-05,1,38
2462,41.6921,51.5609,1,3.84615e-05,179,91
2463,21.8432,-101.133,1,3.84615e-05,107,13
2464,27.8752,97.0806,1,3.84615e-05,31,64
2465,-17.893,29.1609,1,3.84615e-05,-1,-1
2466,31.9257,5.88828,1,3.84615e-05,44,46
2467,6.17648,116.083,1,3.84615e-05,178,70
2468,63.2261,-103.723,1,3.84615e-05,-1,-1
2469,-80.0686,-23.9725,1,3.84615e-05,137,39
2470,43.5619,74.2517,1,3.84615e-05,-1,-1
2471,20.9007,-102.068,1,3.84615e-05,131,57
2472,5.19181,29.751,1,3.84615e-05,129,95
2473,18.4407,-71.1763,1,3.84615e-05,132,60
2474,14.1657,108.059,1,3.84615e-05,176,70
2475,49.1796,23.4416,1,3.84615e-05,-1,-1
2476,15.9618,12.8396,1,3.84615e-05,119,49
2477,-4.2725,15.5092,1,3.84615e-05,13,30
2478,-7.1501,-75.2563,1,3.84615e-05,47,68
2479,3.15576,24.1343,1,3.84615e-05,-1,-1
2480,-0.0858154,-70.0851,1,3.84615e-05,39,69
2481,19.2464,110.689,1,3.84615e-05,-1,-1
2482,33.8633,80.3271,1,3.84615e-05,76,69
2483,-7.60921,28.1591,1,3.84615e-05,126,49
2484,68.1512,66.0727,1,3.84615e-05,-1,-1
2485,-9.37695,21.1375,1,3.84615e-05,-1,-1
2486,39.009,115.743,1,3.84615e-05,-1,-1
2487,-80.3169,-136.599,1,3.84615e-05,37,30
2488,42.9567,52.1294,1,3.84615e-05,90,67
2489,60.0365,-95.931,1,3.84615e-05,-1,-1
2490,23.3338,42.4231,1,3.84615e-05,144,94
2491,-1.16123,-75.5359,1,3.84615e-05,88,64
2492,-67.4514,124.387,1,3.84615e-05,65,26
2493,-16.8045,-53.7217,1,3.84615e-05,155,24
2494,21.6708,-3.00699,1,3.84615e-05,155,45
2495,30.1331,120.277,1,3.84615e-05,155,15
2496,-88.0534,-74.6427,1,3.84615e-05,158,37
2497,-2.18876,110.81,1,3.84615e-05,58,14
2498,-24.9148,-58.7869,1,3.84615e-05,-1,-1
2499,-73.3193,14.8094,1,3.84615e-05,47,27
2500,-21.2163,31.3576,1,3.84615e-05,170,45
2501,3.1275,-59.8954,1,3.84615e-05,-1,-1
2502,69.1922,123.029,1,3.84615e-05,134,3
2503,30.6317,-87.026,1,3.84615e-05,19,12
2504,-14.9326,-58.5626,1,3.84615e-05,-1,-1
2505,54.2988,118.658,1,3.84615e-05,49,72
2506,15.87,-4.96136,1,3.84615e-05,156,45
2507,18.8382,22.5448,1,3.84615e-05,1,82
2508,51.3799,-67.216,1,3.84615e-05,-1,-1
2509,72.3621,99.2342,1,3.84615e-05,142,2
2510,-28.0006,137.735,1,3.84615e-05,-1,-1
2511,17.9537,28.416,1,3.84615e-05,21,49
2512,-26.5294,139.619,1,3.84615e-05,140,75
2513,-76.5433,145.78,1,3.84615e-05,-1,-1
2514,46.5557,137.196,1,3.84615e-05,13,76
2515,67.3368,153.087,1,3.84615e-05,144,33
2516,-71.1376,86.3513,1,3.84615e-05,120,20
2517,12.9839,10.1026,1,3.84615e-05,139,47
2518,68.3319,91.0202,1,3.84615e-05,122,4
2519,43.8104,79.7611,1,3.84615e-05,-1,-1
2520,-21.2816,-55.2661,1,3.84615e-05,165,23
2521,61.8461,9.71288,1,3.84615e-05,124,73
2522,-30.0555,-58.2005,1,3.84615e-05,158,24
2523,78.2661,-67.5387,1,3.84615e-05,43,23
2524,-73.2894,-2.40347,1,3.84615e-05,37,28
2525,5.01338,39.7367,1,3.84615e-05,180,6
2526,37.9862,57.8699,1,3.84615e-05,-1,-1
2527,21.0934,-99.1188,1,3.84615e-05,82,52
2528,37.9524,-121.245,1,3.84615e-05,127,45
2529,49.8059,116.32,1,3.84615e-05,-1,-1
2530,-9.18305,-63.6757,1,3.84615e-05,18,61
2531,63.8827,-116.435,1,3.84615e-05,7,7
2532,32.4422,131.15,1,3.84615e-05,128,18
2533,-25.625,149.553,1,3.84615e-05,62,73
2534,13.894,10.9705,1,3.84615e-05,-1,-1
2535,38.571,-80.528,1,3.84615e-05,149,56
2536,-42.908,-67.6933,1,3.84615e-05,101,95
2537,33.4754,-108.903,1,3.84615e-05,173,53
2538,-18.0402,125.713,1,3.84615e-05,-1,-1
2539,66.2501,-102.931,1,3.84615e-05,-1,-1
2540,66.2134,49.6743,1,3.84615e-05,148,71
2541,23.6808,112.625,1,3.84615e-05,153,15
2542,47.7572,37.1251,1,3.84615e-05,-1,-1
2543,-75.9217,65.7881,1,3.84615e-05,138,28
2544,40.5211,-75.1372,1,3.84615e-05,-1,-1
2545,52.7176,-66.9923,1,3.84615e-05,168,42
2546,-24.5354,129.383,1,3.84615e-05,-1,-1
2547,56.3898,162.594,1,3.84615e-05,61,20
2548,-7.18153,15.026,1,3.84615e-05,3,81
2549,16.3191,38.3896,1,3.84615e-05,157,58
2550,40.3125,61.319,1,3.84615e-05,122,64
2551,66.851,-141.848,1,3.84615e-05,84,9
2552,-14.3631,134.366,1,3.84615e-05,16,67
2553,71.3605,-50.1547,1,3.84615e-05,7,27
2554,52.5467,130.889,1,3.84615e-05,-1,-1
2555,53.616,-90.8232,1,3.84615e-05,175,41
2556,27.6654,119.933,1,3.84615e-05,-1,-1
2557,69.4158,-30.7902,1,3.84615e-05,-1,-1
2558,8.05946,-66.6469,1,3.84615e-05,167,22
2559,-15.9977,30.1581,1,3.84615e-05,-1,-1
2560,42.6691,46.8938,1,3.84615e-05,178,68
2561,-4.91253,24.3202,1,3.84615e-05,-1,-1
2562,-67.7742,101.762,1,3.84615e-05,-1,-1
2563,-37.2867,149.762,1,3.84615e-05,157,49
2564,43.5614,75.1727,1,3.84615e-05,124,3
2565,66.2399,-128.293,1,3.84615e-05,36,4
2566,-25.6451,132.571,1,3.84615e-05,-1,-1
2567,46.9555,-112.547,1,3.84615e-05,151,43
2568,42.5677,43.4081,1,3.84615e-05,23,51
2569,58.4399,109.14,1,3.84615e-05,-1,-1
2570,18.2754,79.2988,1,3.84615e-05,69,8
2571,22.6902,33.8236,1,3.84615e-05,155,58
2572,15.1252,120.497,1,3.84615e-05,-1,-1
2573,36.77,47.0276,1,3.84615e-05,178,91
2574,13.5534,2.91829,1,3.84615e-05,94,82
2575,-76.8937,-111.277,1,3.84615e-05,-1,-1
2576,60.4467,152.906,1,3.84615e-05,119,24
2577,42.5876,61.0549,1,3.84615e-05,153,0
2578,4.35068,34.9038,1,3.84615e-05,35,48
2579,6.17259,-62.4878,1,3.84615e-05,22,61
2580,54.019,37.1248,1,3.84615e-05,137,89
2581,6.01683,11.8373,1,3.84615e-05,166,91
2582,28.2912,81.8388,1,3.84615e-05,97,67
2583,-1.15451,23.1041,1,3.84615e-05,126,95
2584,64.9916,142.709,1,3.84615e-05,177,28
2585,49.151,16.5949,1,3.84615e-05,27,37
2586,42.7294,102.367,1,3.84615e-05,158,71
2587,46.0551,76.3289,1,3.84615e-05,-1,-1
2588,31.8815,-104.643,1,3.84615e-05,10,47
2589,-8.40864,38.8663,1,3.84615e-05,167,7
2590,71.7521,-106.542,1,3.84615e-05,158,21
2591,63.2781,63.758,1,3.84615e-05,-1,-1
2592,24.1272,7.80551,1,3.84615e-05,76,43
2593,-78.526,68.6675,1,3.84615e-05,-1,-1
2594,13.3195,5.70276,1,3.84615e-05,158,45
2595,32.595,36.3717,1,3.84615e-05,103,53
2596,56.9452,-104.215,1,3.84615e-05,-1,-1
2597,60.4027,-110.358,1,3.84615e-05,-1,-1
2598,7.07516,20.2225,1,3.84615e-05,7,81
2599,24.1696,4.32356,1,3.84615e-05,106,40
2600,-27.7325,148.898,1,3.84615e-05,175,37
2601,-12.6428,-75.7237,1,3.84615e-05,55,67
2602,16.089,8.82722,1,3.84615e-05,108,40
2603,65.2815,110.881,1,3.84615e-05,103,6
2604,39.7809,-85.9971,1,3.84615e-05,5,48
2605,-71.2584,20.3855,1,3.84615e-05,92,3
2606,-35.5186,142.505,1,3.84615e-05,-1,-1
2607,-15.4621,-68.5608,1,3.84615e-05,176,75
2608,-34.0288,149.639,1,3.84615e-05,174,37
2609,35.5091,117.106,1,3.84615e-05,165,14
2610,9.85664,-64.4088,1,3.84615e-05,-1,-1
2611,32.318,83.0445,1,3.84615e-05,77,69
2612,39.7975,43.9144,1,3.84615e-05,158,60
2613,-8.73388,34.9792,1,3.84615e-05,78,44
2614,21.3044,-2.00856,1,3.84615e-05,-1,-1
2615,58.3184,-71.744,1,3.84615e-05,-1,-1
2616,-80.7109,-95.8437,1,3.84615e-05,-1,-1
2617,65.1867,152.125,1,3.84615e-05,149,21
2618,50.4255,95.7625,1,3.84615e-05,-1,-1
2619,35.961,62.6836,1,3.84615e-05,-1,-1
2620,-76.9541,-17.3837,1,3.84615e-05,39,8
2621,43.2486,74.728,1,3.84615e-05,124,3
2622,-34.1344,-69.4275,1,3.84615e-05,-1,-1
2623,-21.3346,133.259,1,3.84615e-05,158,73
2624,-77.4082,-108.543,1,3.84615e-05,-1,-1
2625,2.81783,-69.8862,1,3.84615e-05,69,66
2626,-82.5355,122.363,1,3.84615e-05,-1,-1
2627,-28.621,-57.5172,1,3.84615e-05,135,12
2628,-69.347,56.5277,1,3.84615e-05,6,2
2629,23.1302,10.0766,1,3.84615e-05,107,40
2630,-29.0128,-50.4831,1,3.84615e-05,67,19
2631,35.0543,115.317,1,3.84615e-05,103,77
2632,13.5566,79.4945,1,3.84615e-05,5,54
2633,-68.0351,120.605,1,3.84615e-05,84,24
2634,22.7057,97.7482,1,3.84615e-05,-1,-1
2635,-73.8272,-95.3005,1,3.84615e-05,171,4
2636,42.2127,112.764,1,3.84615e-05,-1,-1
2637,70.6452,-84.727,1,3.84615e-05,111,26
2638,24.2608,94.3411,1,3.84615e-05,61,61
2639,-3.0075,-55.1076,1,3.84615e-05,1,63
2640,54.1696,-104.736,1,3.84615e-05,-1,-1
2641,-82.7327,154.263,1,3.84615e-05,132,30
2642,22.8066,-7.22769,1,3.84615e-05,163,44
2643,41.3277,112.848,1,3.84615e-05,-1,-1
2644,55.5965,72.9634,1,3.84615e-05,-1,-1
2645,48.6934,103.612,1,3.84615e-05,-1,-1
2646,-19.5372,16.8235,1,3.84615e-05,71,90
2647,53.0685,117.292,1,3.84615e-05,-1,-1
2648,40.4599,66.8251,1,3.84615e-05,-1,-1
2649,76.2538,-41.6582,1,3.84615e-05,-1,-1
2650,25.047,-0.807922,1,3.84615e-05,144,46
2651,38.9613,89.4201,1,3.84615e-05,27,64
2652,67.012,54.0746,1,3.84615e-05,80,78
2653,-7.88874,-49.7791,1,3.84615e-05,13,14
2654,49.554,112.935,1,3.84615e-05,-1,-1
2655,-79.4332,28.2303,1,3.84615e-05,88,23
2656,-16.6332,38.4606,1,3.84615e-05,130,49
2657,-24.8408,28.1861,1,3.84615e-05,-1,-1
2658,66.4284,-35.5666,1,3.84615e-05,-1,-1
2659,0.579514,42.7437,1,3.84615e-05,-1,-1
2660,25.8839,82.3413,1,3.84615e-05,69,60
2661,35.6726,103.053,1,3.84615e-05,-1,-1
2662,-11.7094,35.5873,1,3.84615e-05,-1,-1
2663,46.5506,-100.772,1,3.84615e-05,173,41
2664,53.7231,139.486,1,3.84615e-05,146,21
2665,43.1114,142.162,1,3.84615e-05,114,24
2666,63.6665,-70.7248,1,3.84615e-05,152,22
2667,11.9795,-12.7885,1,3.84615e-05,2,74
2668,28.8221,38.1321,1,3.84615e-05,114,52
2669,62.8496,106.798,1,3.84615e-05,107,83
2670,-71.3205,-66.4342,1,3.84615e-05,163,5
2671,-21.6112,-52.8352,1,3.84615e-05,156,24
2672,58.7115,110.848,1,3.84615e-05,-1,-1
2673,21.9139,-104.818,1,3.84615e-05,136,10
2674,-15.5081,-55.7782,1,3.84615e-05,-1,-1
2675,14.7232,-10.2829,1,3.84615e-05,112,39
2676,52.0342,-9.5145,1,3.84615e-05,9,49
2677,-17.5681,145.205,1,3.84615e-05,69,72
2678,56.6997,30.041,1,3.84615e-05,-1,-1
2679,-75.9329,101.736,1,3.84615e-05,139,28
2680,-71.5433,88.2261,1,3.84615e-05,120,20
2681,-13.2823,-47.4668,1,3.84615e-05,106,29
2682,63.8305,-85.0675,1,3.84615e-05,151,22
2683,15.7333,32.0112,1,3.84615e-05,156,58
2684,56.9996,55.1067,1,3.84615e-05,110,82
2685,47.7348,114.454,1,3.84615e-05,-1,-1
2686,63.1731,-18.7838,1,3.84615e-05,151,70
2687,62.3888,13.1548,1,3.84615e-05,52,34
2688,21.3551,34.4177,1,3.84615e-05,1,41
2689,-19.2669,135.684,1,3.84615e-05,138,75
2690,70.1748,-70.4716,1,3.84615e-05,83,29
2691,-69.2505,95.7667,1,3.84615e-05,-1,-1
2692,-84.4455,96.8987,1,3.84615e-05,-1,-1
2693,10.3354,20.6554,1,3.84615e-05,18,80
2694,-13.8852,-57.5758,1,3.84615e-05,-1,-1
2695,52.252,40.5477,1,3.84615e-05,106,65
2696,-20.882,-43.4684,1,3.84615e-05,118,28
2697,32.7233,38.1964,1,3.84615e-05,-1,-1
2698,20.4033,97.324,1,3.84615e-05,169,13
2699,44.5713,-87.5233,1,3.84615e-05,-1,-1
2700,-1.94328,17.2404,1,3.84615e-05,3,31
2701,62.8578,149.167,1,3.84615e-05,152,32
2702,32.2984,43.1642,1,3.84615e-05,84,55
2703,42.2134,13.5813,1,3.84615e-05,128,50
2704,22.2246,100.358,1,3.84615e-05,42,63
2705,63.8222,63.7522,1,3.84615e-05,-1,-1
2706,48.9315,19.3768,1,3.84615e-05,67,56
2707,43.8721,100.308,1,3.84615e-05,169,93
2708,-5.17911,-65.61,1,3.84615e-05,-1,-1
2709,69.539,-45.7292,1,3.84615e-05,18,26
2710,34.0515,46.4415,1,3.84615e-05,54,58
2711,44.3066,-85.4943,1,3.84615e-05,55,43
2712,-3.8382,-59.3128,1,3.84615e-05,10,62
2713,33.1458,111.634,1,3.84615e-05,-1,-1
2714,49.9428,52.8732,1,3.84615e-05,89,67
2715,-70.9524,18.3399,1,3.84615e-05,22,0
2716,56.0259,105.269,1,3.84615e-05,128,81
2717,-33.105,-71.0854,1,3.84615e-05,173,18
2718,10.0841,-85.8204,1,3.84615e-05,137,69
2719,19.3568,-5.34807,1,3.84615e-05,102,30
2720,29.9626,-105.354,1,3.84615e-05,65,17
2721,41.365,19.4213,1,3.84615e-05,118,51
2722,76.3492,104.077,1,3.84615e-05,-1,-1
2723,-29.7937,146.161,1,3.84615e-05,93,70
2724,14.4744,-7.87071,1,3.84615e-05,142,87
2725,18.4923,-12.2879,1,3.84615e-05,13,73
2726,46.3075,-81.2423,1,3.84615e-05,160,55
2727,57.0996,80.1976,1,3.84615e-05,-1,-1
2728,46.2685,-111.602,1,3.84615e-05,-1,-1
2729,-0.80925,21.3131,1,3.84615e-05,143,47
2730,19.4476,94.7336,1,3.84615e-05,2,5
2731,34.1498,2.8246,1,3.84615e-05,177,55
2732,32.177,131.732,1,3.84615e-05,128,18
2733,45.4571,-105.752,1,3.84615e-05,171,41
2734,24.0195,-98.4933,1,3.84615e-05,58,18
2735,23.5183,-101.854,1,3.84615e-05,142,56
2736,-80.024,104.07,1,3.84615e-05,72,25
2737,-74.3774,79.6967,1,3.84615e-05,-1,-1
2738,-16.1981,23.0945,1,3.84615e-05,-1,-1
2739,62.2711,21.0289,1,3.84615e-05,76,78
2740,11.8711,105.766,1,3.84615e-05,55,62
2741,22.8619,83.5219,1,3.84615e-05,109,66
2742,23.5985,2.09769,1,3.84615e-05,126,89
2743,-20.656,-69.897,1,3.84615e-05,174,75
2744,34.1695,76.7629,1,3.84615e-05,102,5
2745,26.8378,0.808746,1,3.84615e-05,81,32
2746,32.1558,-110.235,1,3.84615e-05,104,13
2747,-9.08866,22.9092,1,3.84615e-05,-1,-1
2748,45.83,134.34,1,3.84615e-05,150,16
2749,38.1947,-80.3009,1,3.84615e-05,89,52
2750,1.42826,13.1086,1,3.84615e-05,164,91
2751,-5.02374,145.19,1,3.84615e-05,76,71
2752,52.2619,-126.085,1,3.84615e-05,78,0
2753,36.8885,91.7757,1,3.84615e-05,46,95
2754,-8.57993,30.2789,1,3.84615e-05,-1,-1
2755,58.7184,-113.238,1,3.84615e-05,-1,-1
2756,16.4356,48.9658,1,3.84615e-05,165,8
2757,-73.696,-100.187,1,3.84615e-05,-1,-1
2758,19.0315,-155.154,1,3.84615e-05,43,98
2759,34.0459,108.231,1,3.84615e-05,-1,-1
2760,36.2342,58.6453,1,3.84615e-05,-1,-1
2761,44.0856,-104.866,1,3.84615e-05,141,44
2762,-21.4557,26.2433,1,3.84615e-05,-1,-1
2763,-6.95925,30.1545,1,3.84615e-05,46,93
2764,-78.1829,100.109,1,3.84615e-05,129,29
2765,16.5421,75.4618,1,3.84615e-05,158,61
2766,4.55043,45.5645,1,3.84615e-05,-1,-1
2767,47.6079,-88.2516,1,3.84615e-05,-1,-1
2768,12.8476,37.6906,1,3.84615e-05,168,57
2769,62.7456,-42.4461,1,3.84615e-05,29,25
2770,38.3152,-1.62215,1,3.84615e-05,176,55
2771,15.5464,36.7661,1,3.84615e-05,-1,-1
2772,-79.8385,123.651,1,3.84615e-05,5,22
2773,1.0202,-70.4236,1,3.84615e-05,58,19
2774,-17.6409,-55.1384,1,3.84615e-05,-1,-1
2775,-84.1562,113.178,1,3.84615e-05,-1,-1
2776,-70.6315,38.6512,1,3.84615e-05,54,7
2777,-12.8311,14.1128,1,3.84615e-05,122,95
2778,-19.2401,-58.4223,1,3.84615e-05,136,79
2779,-6.6772,-59.5621,1,3.84615e-05,51,10
2780,69.1191,-116.953,1,3.84615e-05,-1,-1
2781,-37.108,145.995,1,3.84615e-05,166,48
2782,24.0932,88.454,1,3.84615e-05,50,62
2783,48.4555,97.4364,1,3.84615e-05,-1,-1
2784,55.7008,-120.222,1,3.84615e-05,48,3
2785,8.98334,125.125,1,3.84615e-05,3,10
2786,1.15663,-62.2662,1,3.84615e-05,-1,-1
2787,0.995964,-71.2263,1,3.84615e-05,78,65
2788,-72.0726,96.7495,1,3.84615e-05,-1,-1
2789,31.9232,42.9863,1,3.84615e-05,84,55
2790,5.33618,45.5954,1,3.84615e-05,17,40
2791,68.6911,71.0213,1,3.84615e-05,82,78
2792,2.20959,22.6748,1,3.84615e-05,-1,-1
2793,38.9627,69.5289,1,3.84615e-05,162,93
2794,27.8358,24.3621,1,3.84615e-05,18,49
2795,-28.7381,143.188,1,3.84615e-05,102,79
2796,24.847,67.7474,1,3.84615e-05,165,60
2797,44.6264,-93.4272,1,3.84615e-05,103,48
2798,16.1251,-7.22902,1,3.84615e-05,114,80
2799,65.2155,-145.394,1,3.84615e-05,113,6
2800,58.5337,7.77057,1,3.84615e-05,52,60
2801,16.2506,18.7845,1,3.84615e-05,-1,-1
2802,-72.4554,29.5388,1,3.84615e-05,42,8
2803,-6.16743,-35.4921,1,3.84615e-05,34,70
2804,-75.6088,53.9173,1,3.84615e-05,-1,-1
2805,-75.3228,127.478,1,3.84615e-05,35,29
2806,-80.7023,102.959,1,3.84615e-05,62,26
2807,78.9493,-40.356,1,3.84615e-05,-1,-1
2808,-27.5234,-56.6614,1,3.84615e-05,-1,-1
2809,30.4544,42.8616,1,3.84615e-05,85,55
2810,39.8866,55.0029,1,3.84615e-05,-1,-1
2811,-29.647,-58.7105,1,3.84615e-05,105,15
2812,49.6884,-76.4285,1,3.84615e-05,177,41
2813,20.9836,41.9743,1,3.84615e-05,136,50
2814,-37.7216,-71.9437,1,3.84615e-05,131,79
2815,-20.4698,-49.0726,1,3.84615e-05,146,25
2816,49.971,37.4318,1,3.84615e-05,57,60
2817,0.150291,22.5062,1,3.84615e-05,136,94
2818,10.0724,31.4096,1,3.84615e-05,140,94
2819,35.0785,62.6804,1,3.84615e-05,-1,-1
2820,-3.80074,-74.0869,1,3.84615e-05,77,65
2821,-76.3362,84.006,1,3.84615e-05,-1,-1
2822,67.3732,-155.463,1,3.84615e-05,72,0
2823,27.4155,114.787,1,3.84615e-05,163,14
2824,-67.3094,88.1002,1,3.84615e-05,-1,-1
2825,53.7739,50.3595,1,3.84615e-05,68,69
2826,66.0694,126.423,1,3.84615e-05,45,2
2827,-24.8807,-65.8873,1,3.84615e-05,153,10
2828,72.0477,111.98,1,3.84615e-05,94,7
2829,48.6027,-102.15,1,3.84615e-05,143,44
2830,7.57648,-74.8818,1,3.84615e-05,65,18
2831,52.8315,-114.24,1,3.84615e-05,-1,-1
2832,70.1145,90.2276,1,3.84615e-05,151,1
2833,8.66293,30.7224,1,3.84615e-05,-1,-1
2834,58.9007,-4.84987,1,3.84615e-05,129,62
2835,67.3509,165.695,1,3.84615e-05,125,35
2836,-20.0133,144.502,1,3.84615e-05,110,78
2837,-16.817,-42.585,1,3.84615e-05,117,28
2838,-33.0957,147.306,1,3.84615e-05,94,70
2839,30.2186,83.1749,1,3.84615e-05,87,68
2840,75.5549,-48.6902,1,3.84615e-05,16,26
2841,22.4993,57.2067,1,3.84615e-05,-1,-1
2842,20.6037,-12.0072,1,3.84615e-05,-1,-1
2843,51.7156,-100.926,1,3.84615e-05,163,42
2844,68.1329,84.7352,1,3.84615e-05,131,3
2845,67.863,90.1416,1,3.84615e-05,122,4
2846,33.7024,3.89427,1,3.84615e-05,-1,-1
2847,36.2487,-113.057,1,3.84615e-05,93,14
2848,-26.6509,128.789,1,3.84615e-05,-1,-1
2849,31.305,48.1255,1,3.84615e-05,127,96
2850,46.0646,88.6285,1,3.84615e-05,-1,-1
2851,44.2566,-101.35,1,3.84615e-05,142,44
2852,46.4493,123.646,1,3.84615e-05,-1,-1
2853,50.7522,79.6156,1,3.84615e-05,174,79
2854,80.4965,-19.5141,1,3.84615e-05,152,33
2855,59.6909,138.296,1,3.84615e-05,-1,-1
2856,38.4464,71.8214,1,3.84615e-05,143,95
2857,5.57317,-68.9337,1,3.84615e-05,17,13
2858,1.90458,100.081,1,3.84615e-05,106,67
2859,-13.3201,29.1076,1,3.84615e-05,-1,-1
2860,71.3396,-51.1303,1,3.84615e-05,7,27
2861,51.0908,65.9975,1,3.84615e-05,-1,-1
2862,58.594,43.1975,1,3.84615e-05,99,83
2863,56.007,104.812,1,3.84615e-05,128,81
2864,61.1079,94.4898,1,3.84615e-05,135,80
2865,-43.8195,-70.872,1,3.84615e-05,100,95
2866,65.3915,153.867,1,3.84615e-05,162,31
2867,71.2451,-122.896,1,3.84615e-05,-1,-1
2868,-24.0191,117.124,1,3.84615e-05,85,60
2869,27.9084,69.0054,1,3.84615e-05,155,61
2870,-42.2868,171.043,1,3.84615e-05,19,78
2871,-17.7825,46.4881,1,3.84615e-05,156,8
2872,17.2262,-93.213,1,3.84615e-05,1,9
2873,11.656,8.90633,1,3.84615e-05,149,46
2874,34.0764,-6.21771,1,3.84615e-05,176,84
2875,-67.5269,109.136,1,3.84615e-05,-1,-1
2876,64.4916,74.1141,1,3.84615e-05,-1,-1
2877,58.0165,59.4538,1,3.84615e-05,121,81
2878,60.2927,77.9641,1,3.84615e-05,-1,-1
2879,61.8465,117.911,1,3.84615e-05,89,85
2880,41.1113,-107.677,1,3.84615e-05,120,46
2881,-85.7639,-26.1825,1,3.84615e-05,72,36
2882,42.3896,106.414,1,3.84615e-05,149,72
2883,3.52699,-65.8537,1,3.84615e-05,40,69
2884,-22.4368,-51.3635,1,3.84615e-05,147,25
2885,46.8225,-71.9687,1,3.84615e-05,-1,-1
2886,5.24867,-6.4182,1,3.84615e-05,91,82
2887,25.6853,117.716,1,3.84615e-05,-1,-1
2888,21.2365,80.5947,1,3.84615e-05,128,64
2889,27.7815,72.0594,1,3.84615e-05,135,63
2890,61.1139,64.7727,1,3.84615e-05,-1,-1
2891,67.4503,134.39,1,3.84615e-05,-1,-1
2892,42.3801,51.5798,1,3.84615e-05,149,61
2893,-79.5763,-82.907,1,3.84615e-05,-1,-1
2894,19.0622,-5.10951,1,3.84615e-05,102,30
2895,67.4163,-43.1006,1,3.84615e-05,28,25
2896,55.2464,88.6224,1,3.84615e-05,60,0
2897,43.7103,59.1062,1,3.84615e-05,-1,-1
2898,22.6001,46.2946,1,3.84615e-05,97,54
2899,56.4994,37.7632,1,3.84615e-05,27,63
2900,35.4764,60.7551,1,3.84615e-05,-1,-1
2901,10.8071,-5.08817,1,3.84615e-05,75,33
2902,53.3867,-120.747,1,3.84615e-05,-1,-1
2903,34.5822,112.268,1,3.84615e-05,-1,-1
2904,-2.29903,10.2309,1,3.84615e-05,163,91
2905,20.7259,98.3569,1,3.84615e-05,52,62
2906,50.2164,21.8042,1,3.84615e-05,143,61
2907,-22.5221,-69.6796,1,3.84615e-05,4,62
2908,-68.1987,-66.7966,1,3.84615e-05,103,1
2909,3.82092,34.8993,1,3.84615e-05,100,98
2910,26.6261,60.7681,1,3.84615e-05,-1,-1
2911,-19.7186,-58.0747,1,3.84615e-05,136,79
2912,67.8721,140.45,1,3.84615e-05,153,32
2913,12.0886,-4.86497,1,3.84615e-05,176,43
2914,33.7458,-93.5451,1,3.84615e-05,155,55
2915,51.0586,44.0429,1,3.84615e-05,117,64
2916,-30.991,133.482,1,3.84615e-05,-1,-1
2917,-28.9259,125.599,1,3.84615e-05,-1,-1
2918,4.92612,-76.3034,1,3.84615e-05,99,63
2919,1.70609,-62.7718,1,3.84615e-05,-1,-1
2920,-14.9624,25.5523,1,3.84615e-05,64,91
2921,-33.2552,123.535,1,3.84615e-05,2,56
2922,1.54141,109.27,1,3.84615e-05,68,61
2923,47.9003,105.701,1,3.84615e-05,98,77
2924,27.4767,74.6258,1,3.84615e-05,126,64
2925,-22.0902,-61.9853,1,3.84615e-05,-1,-1
2926,55.3717,-96.0779,1,3.84615e-05,174,41
